ID,优先级,综合分,主分类,子分类,名称,作者/机构,类型,语言,引用角色,访问,更新频率,主页URL,Feed/API URL,Feed状态,适合X帖型,为什么值得,核验/版权提醒,Karpathy共享,来源集合,来源/溯源URL,核验日期,HTTP,最终URL,主题标签
SRC-152,A,92,心理、认知与情商,认知科学趋势综述,Trends in Cognitive Sciences（TICS）,,同行评审综述期刊,英文,证据源,摘要开放；正文多为订阅,月刊,https://www.cell.com/trends/cognitive-sciences/home,https://www.cell.com/trends/cognitive-sciences/rss,受限/反爬,用于建立机制框架和跨论文共识；特别适合概念解释型长帖。,认知科学领域的高密度综述和观点，覆盖记忆、注意、语言、决策与认知神经科学。,2026-08-17：主页与官方 RSS 自动请求均为 403/Cloudflare；URL 为 Cell Press 官方 Feed，建议在阅读器内实测。；端点未返回可识别的 RSS/Atom XML；可能是反爬、登录页或旧地址。,false,扩展调研：心理、认知与情商,https://www.cell.com/trends/cognitive-sciences/home,2026-08-17,403,https://www.cell.com/trends/cognitive-sciences/rss,
SRC-153,A,92,心理、认知与情商,情商、情绪技能与学校 SEL,Yale Center for Emotional Intelligence（YCEI）,,大学研究与转化中心,英文,证据源,开放；无固定 RSS,不定期,https://medicine.yale.edu/childstudy/services/community-and-schools-programs/center-for-emotional-intelligence/,,无RSS/API入口,用于情绪识别、调节、关系与学校环境话题；优先引用其研究与评估结果。,研究情绪科学、情商测量与学校社会情绪学习，能替代泛化的“高情商技巧”内容。,2026-08-17：Yale School of Medicine 官方中心页 200；未发现公开 RSS。,false,扩展调研：心理、认知与情商,https://medicine.yale.edu/childstudy/services/community-and-schools-programs/center-for-emotional-intelligence/,2026-08-17,,,
SRC-154,A,92,心理、认知与情商,中国心理科学与心理健康研究,中国科学院心理研究所,,国家级科研机构,中文,证据源,开放；无固定 RSS,每周多次,https://www.psych.ac.cn/,,无RSS/API入口,补充中国样本、中文研究与国内学术活动；优先链接科研进展对应论文或机构知识库。；中国心理学研究动态、专家解释、概念科普,覆盖认知与发展、健康与遗传、社会与工程心理等方向，是中文一手科研动态的重要入口。,2026-08-17：官方站最新内容可被搜索索引；本地直连发生 DNS/网络失败，保留为网页巡检源。；机构新闻和科普需继续追到具体论文、量表或项目；不能用于个体诊断。,false,扩展调研：心理、认知与情商；扩展调研：中文心理、健康与商业机构,https://www.psych.ac.cn/；https://www.psych.ac.cn/about/yjsjj/,2026-08-17,,,
SRC-155,A,92,心理、认知与情商,脑智发育、学习与认知神经科学,北京师范大学认知神经科学与学习国家重点实验室,,国家重点实验室,中文,证据源,开放；无固定 RSS,每月多次,https://brain.bnu.edu.cn/,,无RSS/API入口,补充中国样本和中文认知神经科学成果；直接引用对应论文，不只引用新闻稿。,聚焦脑发育、认知发展、学习机制与心理健康，提供中文科研进展、学术活动和科普。,2026-08-17：官方主页 200；未发现公开 RSS。,false,扩展调研：心理、认知与情商,https://brain.bnu.edu.cn/dwgk/sysjj/index.htm,2026-08-17,,,
SRC-156,A,91,人文与跨学科,学术研究转译,JSTOR Daily,,研究解读、历史与社会科学文章,en,证据源,Freemium,工作日更新,https://daily.jstor.org/,https://daily.jstor.org/feed/,有效,一篇论文告诉我们什么，附原论文与关键限制。,把同行评审研究转成大众可读文章，并通常回链 JSTOR 论文，是追溯证据的高效入口。,2026-08-17：Feed 端点返回 application/rss+xml。文章开放，部分论文全文访问条件不一。,false,扩展调研：人文、历史、哲学与设计,https://daily.jstor.org/,2026-08-17,200,https://daily.jstor.org/feed/,
SRC-157,A,91,商业、管理与创新,组织行为与管理研究,AOM Insights,,同行评审管理研究摘要、信息图、视频和工作场所启示,en,证据源,Freemium,每周至每月更新,https://journals.aom.org/insights,,无RSS/API入口,一句管理迷思加研究发现加适用边界。,由 Academy of Management 把旗下同行评审研究转为面向管理者的短解释，证据链清晰。,2026-08-17：官方存在Insights与RSS入口，但自动化请求受403限制；未把HTML入口误标成XML Feed。,false,扩展调研：成长、学习、商业与管理,https://journals.aom.org/insights/aboutus,2026-08-17,,,
SRC-158,A,91,商业、管理与创新,战略、创新与组织,California Management Review,,同行评审管理研究、专题、研究简报与实践文章,en,证据源,Freemium,每周至每月更新,https://cmr.berkeley.edu/,,无RSS/API入口,把一篇管理研究转成问题、机制、证据和边界四格结构。,伯克利管理期刊，重视证据型战略、创新和组织研究，适合系统性选题。,2026-08-17：官网返回200；/feed/为404，按平台收录，部分论文可能需要订阅。,false,扩展调研：成长、学习、商业与管理,https://cmr.berkeley.edu/,2026-08-17,,,
SRC-159,A,91,商业、管理与创新,战略、数字化与组织,MIT Sloan Management Review,,管理研究、数字化转型、AI、战略、运营与组织设计,en,证据源,Freemium,每周多篇,https://sloanreview.mit.edu/,,无RSS/API入口,研究发现加企业案例，解释一项技术如何改变组织。,强调管理研究与实践之间的连接，数字化和组织议题尤其强。,2026-08-17：官网和旧Feed在自动化请求中均受403限制；未录入不可稳定验证的RSS。,false,扩展调研：成长、学习、商业与管理,https://sloanreview.mit.edu/,2026-08-17,,,
SRC-160,A,91,商业、管理与创新,经济学与商业研究,NBER Working Papers,,经济学工作论文、摘要、作者与研究项目,en,证据源,Freemium,每周集中更新,https://www.nber.org/papers,https://back.nber.org/rss/new.xml,重定向后有效,经济研究解读、政策证据；用工作论文提出新证据，但明确标注尚未同行评审。,获取最新经济学研究的一手入口，覆盖劳动、生产率、创业、金融、组织和公共政策。,摘要开放但部分全文受限；工作论文结论可能修订。；2026-08-17：官方RSS返回200并重定向至back.nber.org的有效XML；工作论文不是最终同行评审版本。,false,扩展调研：数据库、资料库与平台；扩展调研：成长、学习、商业与管理,https://www.nber.org/papers；https://www.nber.org/rss/new.xml,2026-08-17,200,https://back.nber.org/rss/new.xml,
SRC-161,A,91,成长与学习,领导力研究与发展,Center for Creative Leadership Insights,,领导力研究、团队发展、教练、包容性与组织实践,en,证据源,Freemium,每周约1至4篇,https://www.ccl.org/articles/,,无RSS/API入口,用研究结论校准常见领导力口号，并转成团队练习。,非营利领导力研究与教育机构，长期发布研究型白皮书和实践指南。,2026-08-17：官网在自动化请求中返回403但浏览器可访问；未核验到稳定公开RSS，按平台收录。,false,扩展调研：成长、学习、商业与管理,https://www.ccl.org/articles/,2026-08-17,,,
SRC-162,A,91,新闻与调查,科技调查与网络文化,404 Media,,调查报道、平台滥用、AI、隐私和网络文化,en,证据源,Freemium,每日多篇,https://www.404media.co/,https://www.404media.co/rss/,有效,调查快讯、平台问题、网络文化,独立记者团队常获得文件、数据和未被大媒体覆盖的一手线索。,Ghost RSS端点已核验；部分完整文章可能需会员。,false,扩展调研：科技、科学与数据,https://www.404media.co/rss/,2026-08-17,200,https://www.404media.co/rss/,
SRC-163,A,91,科学与数学,跨学科学术期刊,Nature,,论文目录、新闻与评论,en,证据源,Freemium,持续在线发布，正式刊每周,https://www.nature.com/nature/,https://www.nature.com/nature.rss,有效,论文解读、突破核验、科学争议,高影响研究索引，适合追踪跨学科突破。,Nature RSS端点已核验；全文访问权限因文章而异。,false,扩展调研：科技、科学与数据,https://www.nature.com/nature.rss,2026-08-17,200,https://www.nature.com/nature.rss,
SRC-164,A,91,科学与数学,跨学科学术期刊,Science,,电子目录、论文、新闻与评论,en,证据源,Freemium,周刊并持续在线,https://www.science.org/journal/science,https://www.science.org/action/showFeed?type=etoc&feed=rss&jc=science,有效,本周科学、论文摘要、同行评议进展,AAAS旗舰期刊，适合追踪高影响科学研究。,官方eTOC端点在本轮抓取中返回403，可能为反爬；须在实际阅读器测试，失败则使用官方邮件提醒。,false,扩展调研：科技、科学与数据,https://www.science.org/action/showFeed?type=etoc&feed=rss&jc=science,2026-08-17,200,https://www.science.org/action/showFeed?type=etoc&feed=rss&jc=science,
SRC-165,A,90,AI、科技与工程,软件系统工程,ACM Queue,,软件系统、数据库、网络与专家文章,en,解释源,Open,每周至月更,https://queue.acm.org/,https://queue.acm.org/rss/feeds/queuecontent.xml,有效,系统原理、工程反直觉、架构史,资深工程师写作，长期技术判断和系统细节可靠。,ACM Queue XML Feed已核验。,false,扩展调研：科技、科学与数据,https://queue.acm.org/rss/feeds/queuecontent.xml,2026-08-17,200,https://queue.acm.org/rss/feeds/queuecontent.xml,
SRC-166,A,90,历史与考古,博物馆/科学史,Objectivity,,视频 / 频道,en,解释源,Open,以频道更新为准,https://www.youtube.com/channel/UCtwKon9qMt5YLVgQt1tvJKg,https://www.youtube.com/feeds/videos.xml?channel_id=UCtwKon9qMt5YLVgQt1tvJKg,有效,视频观点拆解、概念科普、选题与案例线索,高质量博物馆/科学史视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,高质量解释源；具体数字和研究结论仍应回到论文、数据集或机构原文。,false,YouTube 高质量创作者,https://www.youtube.com/@ObjectivityVideos,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCtwKon9qMt5YLVgQt1tvJKg,
SRC-167,A,90,地球、地理与城市,森林变化与土地利用,Global Forest Watch,,环境数据平台 / API,en,解释源,Open,持续更新,https://www.globalforestwatch.org/,https://www.globalforestwatch.org/help/developers/gfw-api/,API入口,森林变化、供应链与保护成效,将卫星监测、森林损失和政策数据可视化。,使用前核对数据口径、更新时间、许可与引用格式。；未按 RSS/Atom 校验。,false,扩展调研：数据库、资料库与平台,https://www.globalforestwatch.org/,2026-08-17,,https://www.globalforestwatch.org/help/developers/gfw-api/,
SRC-168,A,90,地球、地理与城市,建筑、景观与城市,Places Journal,,公共学术长文、地图、摄影与书评,en,解释源,Open,每周约1至3篇,https://placesjournal.org/,https://placesjournal.org/feed/,受限/反爬,地图加城市史加空间政治的图文线程。,把建筑、地理、基础设施和公共生活连接起来，学术质量与视觉素材兼具。,2026-08-17：标准 WordPress Feed 路径；网页核验器未直接打开，建议导入时复验。；端点未返回可识别的 RSS/Atom XML；可能是反爬、登录页或旧地址。,false,扩展调研：人文、历史、哲学与设计,https://placesjournal.org/,2026-08-17,403,https://placesjournal.org/feed/,
SRC-169,B,88,AI、科技与工程,AI/技术,Andrej Karpathy,,视频 / 频道,en,解释源,Open,以频道更新为准,https://www.youtube.com/channel/UCXUPKJO5MZQN11PqgIvyuvQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCXUPKJO5MZQN11PqgIvyuvQ,有效,视频观点拆解、概念科普、选题与案例线索,高质量AI/技术视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,高质量解释源；具体数字和研究结论仍应回到论文、数据集或机构原文。,false,YouTube 高质量创作者,https://www.youtube.com/@AndrejKarpathy,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCXUPKJO5MZQN11PqgIvyuvQ,
SRC-170,B,88,AI、科技与工程,半导体/科技史,Asianometry,,视频 / 频道,en,解释源,Open,以频道更新为准,https://www.youtube.com/channel/UC1LpsuAUaKoMzzJSEt5WImw,https://www.youtube.com/feeds/videos.xml?channel_id=UC1LpsuAUaKoMzzJSEt5WImw,有效,视频观点拆解、概念科普、选题与案例线索,高质量半导体/科技史视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,高质量解释源；具体数字和研究结论仍应回到论文、数据集或机构原文。,false,YouTube 高质量创作者,https://www.youtube.com/@Asianometry,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UC1LpsuAUaKoMzzJSEt5WImw,
SRC-171,B,88,AI、科技与工程,学术AI实验室,Berkeley AI Research Blog,,机器人、强化学习、视觉、生成模型深度解读,en,解释源,Open,每月1至3篇，偶有间歇,https://bair.berkeley.edu/blog/,https://bair.berkeley.edu/blog/feed.xml,有效,学术突破、图解线程、研究史脉络,顶级学术实验室，文章往往比论文更易理解和传播。,Feed端点已核验为XML。,false,扩展调研：科技、科学与数据,https://bair.berkeley.edu/blog/feed.xml,2026-08-17,200,https://bair.berkeley.edu/blog/feed.xml,
SRC-172,B,88,AI、科技与工程,机器学习系统,Chip Huyen,,ML系统、数据、推理与职业深度文章,en,解释源,Open,月更至季度更,https://huyenchip.com/blog/,https://huyenchip.com/feed.xml,有效,系统设计、AI工程心智模型、图表总结,生产级机器学习实践和清晰的系统框架兼具。,Feed端点已核验为XML。,false,扩展调研：科技、科学与数据,https://huyenchip.com/feed.xml,2026-08-17,200,https://huyenchip.com/feed.xml,
